# Output file from one.py
# pathway	length	TF	fraction	ocurrences	unknowns	other_TFs	subroute
COBALSYN-PWY	7	Nac	0.2857142857142857	2	5	0	['RXN-19342', 'RXN-19338', 'RXN-19343', 'COBINAMIDEKIN-RXN', 'COBINPGUANYLYLTRANS-RXN', 'COBALAMIN5PSYN-RXN', 'RXN-8770']
COBALSYN-PWY	6	Nac	0.3333333333333333	2	4	0	['RXN-19342', 'RXN-19338', 'RXN-19343', 'COBINAMIDEKIN-RXN', 'COBINPGUANYLYLTRANS-RXN', 'COBALAMIN5PSYN-RXN', 'RXN-8770']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	6	ArcA	1.0	6	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	5	ArcA	1.0	5	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	4	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	4	ArcA	1.0	4	0	0	['CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	3	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	3	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	3	['Cra', 'ArcA']	1.0	3	0	0	['ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	2	['IHF', 'FNR', 'CRP', 'Fur', 'ArcA']	1.0	2	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	2	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN']
TCA-GLYOX-BYPASS	2	['FNR', 'CRP', 'Fur', 'Nac', 'ArcA']	1.0	2	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	2	['Fis', 'Rob', 'Cra', 'FNR', 'SoxS', 'CRP', 'MarA', 'ArcA']	1.0	2	0	0	['ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	2	['Cra', 'ArcA']	1.0	2	0	0	['ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	7	ArcA	1.0	7	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	6	ArcA	1.0	6	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	5	ArcA	1.0	5	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	4	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	4	ArcA	1.0	4	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	3	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	3	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	3	ArcA	1.0	3	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	2	['IHF', 'FNR', 'CRP', 'Fur', 'ArcA']	1.0	2	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	2	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN']
TCA-GLYOX-BYPASS	2	['FNR', 'CRP', 'Fur', 'Nac', 'ArcA']	1.0	2	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	2	ArcA	1.0	2	0	0	['CITSYN-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN']
TCA-GLYOX-BYPASS	9	ArcA	1.0	9	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	8	['CRP', 'ArcA']	1.0	8	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	8	ArcA	1.0	8	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	7	['CRP', 'ArcA']	1.0	7	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	7	['CRP', 'ArcA']	1.0	7	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	7	ArcA	1.0	7	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	6	ArcA	1.0	6	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	5	ArcA	1.0	5	0	0	['MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	4	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	4	['Cra', 'ArcA']	1.0	4	0	0	['MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	3	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	3	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Cra', 'ArcA']	1.0	3	0	0	['MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	3	['Cra', 'ArcA']	1.0	3	0	0	['ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	2	['IHF', 'FNR', 'CRP', 'Fur', 'ArcA']	1.0	2	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	2	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN']
TCA-GLYOX-BYPASS	2	['FNR', 'CRP', 'Fur', 'Nac', 'ArcA']	1.0	2	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['MALATE-DEH-RXN', 'MALSYN-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	2	['IclR', 'IHF', 'Cra', 'CRP', 'ArcA']	1.0	2	0	0	['MALSYN-RXN', 'ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'Cra', 'ArcA']	1.0	2	0	0	['ISOCIT-CLEAV-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	2	['Cra', 'ArcA']	1.0	2	0	0	['ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	11	ArcA	1.0	11	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	10	ArcA	1.0	10	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	10	ArcA	1.0	10	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	9	ArcA	1.0	9	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	9	ArcA	1.0	9	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	9	ArcA	1.0	9	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	8	ArcA	1.0	8	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	8	ArcA	1.0	8	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	8	ArcA	1.0	8	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	8	ArcA	1.0	8	0	0	['FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	7	ArcA	1.0	7	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	7	ArcA	1.0	7	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEHYDROGENASE-ACCEPTOR-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN']
